playlist_url,year,track_id,track_name,track_popularity,album,artist_id,artist_name,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,127QTOFJsJQp5LbJbu3A1y,Toosie Slide,74,Toosie Slide,3TVXtAsR1Inumwj472S9r4,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",94,0.834,0.454,1,-9.75,0,0.201,0.321,6.15E-06,0.114,0.837,81.618,247059,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,5RqR4ZCCKJDcBLIn4sih9l,Party Girl,73,Party Girl,1XLWox9w1Yvbodui0SRhUQ,StaySolidRocky,['melodic rap'],57,0.728,0.431,6,-9.966,0,0.0622,0.749,0,0.0996,0.629,130.022,147800,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),80,WAP (feat. Megan Thee Stallion),4kYSro6naA4h99UJvo89HB,Cardi B,"['pop', 'rap']",78,0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,187541,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,82,Shoot For The Stars Aim For The Moon,0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,"['brooklyn drill', 'rap']",79,0.709,0.548,10,-8.493,1,0.353,0.65,1.59E-06,0.133,0.543,83.995,160000,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,696DnlkuDOXcMAnKlTgXXK,ROXANNE,78,ROXANNE,0vRvGUQVUjytro0xpb26bs,Arizona Zervas,"['pop rap', 'rhode island rap']",63,0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,163636,5
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,2rRJrJEo19S2J82BDsQ3F7,Falling,2,Nicotine,7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,['melodic rap'],63,0.784,0.43,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.087,159382,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,3hUxzQpSfdDqwM3ZTFQY0K,august,93,folklore,06HL4z0CvFAxyc27GXpf02,Taylor Swift,['pop'],100,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28E-05,0.0925,0.403,89.937,261923,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),82,Stuck with U,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,['pop'],87,0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,228482,3
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),83,death bed (coffee for your head),6bmlMHgSheBauioMgKv2tn,Powfu,"['sad lo-fi', 'sad rap']",67,0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,173333,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),78,Life Is Good (feat. Drake),1RyvyyTE3xzB2ZywiAwp0i,Future,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",88,0.676,0.609,2,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037,237735,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),74,Rain On Me (with Ariana Grande),1HY2Jd0NmPuamShAr6KMms,Lady Gaga,"['art pop', 'dance pop', 'pop']",83,0.672,0.855,9,-3.764,1,0.0397,0.021,0,0.323,0.646,123.056,182200,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),79,If the World Was Ending (feat. Julia Michaels),66W9LaWS0DPdL7Sz8iYGYe,JP Saxe,"['alt z', 'canadian contemporary r&b', 'singer-songwriter pop']",65,0.464,0.473,1,-10.086,1,0.129,0.866,0,0.109,0.604,75.801,208687,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,47EiUVwUp4C9fGccaPuUCS,DÃKITI,82,DÃKITI,4q3ewBCX7sLwd24euuV69X,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']",94,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22E-05,0.113,0.145,109.928,205090,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),79,BLAME IT ON BABY,4r63FhuTkUYltbVAg5TQnk,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",78,0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,181733,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,4xqrdfXkTW4T0RauPLv3WA,Heather,87,Kid Krow,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,"['bedroom pop', 'pop', 'pov: indie']",77,0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078,198040,3
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,86,everything i wanted,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,"['art pop', 'electropop', 'pop']",88,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,3Dv1eDb0MEgF93GpLXlucZ,Say So,80,Hot Pink,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,"['dance pop', 'pop']",86,0.787,0.673,11,-4.583,0,0.159,0.264,3.35E-06,0.0904,0.779,110.962,237893,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,0v1x6rN6JHRapa03JElljE,Dynamite,0,Dynamite,3Nrfpe0tUJi4K4DXYWgMUX,BTS,"['k-pop', 'k-pop boy group', 'pop']",87,0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,199054,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,3tjFYV6RSFtuktYl3ZtYcq,Mood (feat. iann dior),6,Mood (feat. iann dior),6fWVd57NKTalqvmjRd2t8Z,24kGoldn,"['cali rap', 'pop rap']",70,0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,140526,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),80,Shoot For The Stars Aim For The Moon,0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,"['brooklyn drill', 'rap']",79,0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,190476,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,2Wo6QQD1KMDWeFkkjLqwx5,Roses - Imanbek Remix,59,Roses (Imanbek Remix),0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,"['melodic rap', 'slap house']",67,0.785,0.721,8,-5.457,1,0.0506,0.0149,0.00432,0.285,0.894,121.962,176219,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,77,Where the Light Is,4ETSs924pXMzjIeD6E9b4u,Surfaces,['bedroom soul'],65,0.878,0.525,5,-6.832,1,0.0578,0.183,0,0.0714,0.694,112.022,158571,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,3jjujdWJ72nww5eGnfs2E7,Adore You,86,Fine Line,6KImCVD70vtIoJWnq6nGn3,Harry Styles,['pop'],85,0.676,0.771,8,-3.675,1,0.0483,0.0237,7.00E-06,0.102,0.569,99.048,207133,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),80,Laugh Now Cry Later (feat. Lil Durk),3TVXtAsR1Inumwj472S9r4,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",94,0.761,0.518,0,-8.871,1,0.134,0.244,3.47E-05,0.107,0.522,133.976,261493,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,2Z8yfpFX0ZMavHkcIeHiO1,Monster (Shawn Mendes & Justin Bieber),71,Monster,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",81,0.652,0.383,2,-7.076,0,0.0516,0.0676,0,0.0828,0.549,145.765,178994,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,4umIPjkehX1r7uhmGvXiSV,Intentions (feat. Quavo),77,Changes,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,"['canadian pop', 'pop']",87,0.806,0.546,9,-6.637,1,0.0575,0.3,0,0.102,0.874,147.986,212867,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,76,Put Your Records On,7MPGCB854Qo4alYMOPkBka,Ritt Momney,['bedroom pop'],56,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,2DQNYMRjisN3KAPj1bEwOI,"Lemonade (feat. Gunna, Don Toliver & NAV)",53,B4 The Storm,6MPCFvOQv5cIGfw3jODMF0,Internet Money,['pop rap'],67,0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,195429,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),84,Music To Be Murdered By,7dGJo4pcD2V6oG8kP0tJRR,Eminem,"['detroit hip hop', 'hip hop', 'rap']",88,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,84,HIGHEST IN THE ROOM,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,"['hip hop', 'rap', 'slap house']",93,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83E-06,0.21,0.0605,76.469,175721,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,7AzlLxHn24DxjgQX73F9fU,No Idea,81,Heaven Or Hell,4Gso3d4CscCijv0lmajZWs,Don Toliver,"['pop rap', 'rap', 'trap']",81,0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998,154424,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,3GZoWLVbmxcBys6g0DLFLf,Supalonely (feat. Gus Dapperton),63,Hey u x,0Cp8WN4V8Tu4QJQwCN5Md4,BENEE,"['alt z', 'nz pop']",64,0.862,0.631,7,-4.746,1,0.0515,0.291,0.000209,0.123,0.841,128.978,223488,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,4Lxseh0wN7N0ljiOh8KwbU,Come & Go (with Marshmello),59,Come & Go (with Marshmello),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,"['chicago rap', 'melodic rap', 'rap']",85,0.625,0.811,0,-5.183,1,0.0659,0.0173,0,0.16,0.532,144.994,205485,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,0EhpEsp4L0oRGM0vmeaN5e,UN DIA (ONE DAY) (Feat. Tainy),74,UN DIA (ONE DAY) (Feat. Tainy),1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",84,0.571,0.693,6,-8.234,0,0.0545,0.00536,0,0.173,0.393,168.169,232253,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,45bE4HXI0AwGZXfZtMp8JR,you broke me first,84,you broke me first,45dkTj5sMRSjrmBSBeiHym,Tate McRae,"['alt z', 'pop']",75,0.667,0.373,4,-9.389,1,0.05,0.785,0,0.0906,0.0823,124.148,169266,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,1raaNykBg1bDnWENUiglUA,Break My Heart,67,Break My Heart,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,"['dance pop', 'pop', 'uk pop']",86,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39E-06,0.349,0.467,113.012,221820,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,2tnVG71enUj33Ic2nFN6kZ,Ride It,82,Ride It,4ofCBoyEiGSePFAG500xev,Regard,"['pop dance', 'pop edm', 'slap house', 'uk dance']",66,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43E-05,0.106,0.884,117.948,157606,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),78,ily (i love you baby) (feat. Emilee),1lmU3giNF3CSbkVSQmLpHQ,Surf Mesa,['pop edm'],60,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,176547,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,7HMmFQsKsljwTw8bS7lu19,Rare,65,Rare,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,"['pop', 'post-teen pop']",83,0.838,0.545,5,-6.713,1,0.0706,0.208,8.01E-05,0.103,0.631,114.998,220590,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),73,Holy,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,"['canadian pop', 'pop']",87,0.673,0.704,6,-8.056,1,0.36,0.196,0,0.0898,0.372,86.919,212093,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),76,Savage Love (Laxed - Siren Beat),56mfhUDKa1vec6rSLZV5Eg,Jawsh 685,['nz pop'],59,0.767,0.481,0,-8.52,0,0.0803,0.234,0,0.269,0.761,150.076,171375,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,5JqZ3oqF00jkT81foAFvqg,Prisoner (feat. Dua Lipa),4,Prisoner (feat. Dua Lipa),5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,['pop'],85,0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,169333,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,5v4GgrXPMghOnBBLmveLac,Savage Remix (feat. BeyoncÃ©),68,Savage Remix (feat. BeyoncÃ©),181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']",75,0.822,0.743,10,-4.772,0,0.28,0.016,0,0.127,0.636,84.459,242001,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,2p8IUWQDrpjuFltbdgLOag,After Hours,87,After Hours,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",94,0.664,0.572,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.143,108.959,361027,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),74,POPSTAR (feat. Drake),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",74,0.8,0.56,5,-4.818,0,0.261,0.057,0,0.134,0.45,163.071,200221,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,3vAn0qZzdyuHamcrpkfiX3,How You Like That,0,How You Like That,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,"['k-pop', 'k-pop girl group', 'pop']",83,0.828,0.782,11,-4.014,1,0.0918,0.0694,3.41E-05,0.0544,0.351,130.013,181264,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,27ycaQnQAxaPiyeg3nr2aB,Midnight Sky,3,Midnight Sky,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,['pop'],85,0.705,0.814,4,-5.466,0,0.0346,0.00115,0.00312,0.203,0.259,110,223279,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,41L3O37CECZt3N7ziG2z7l,Yummy,68,Yummy,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,"['canadian pop', 'pop']",87,0.687,0.514,9,-6.612,0,0.0897,0.366,0,0.116,0.494,145.921,210427,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,79,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,"['dance pop', 'pop', 'uk pop']",86,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,183290,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,21jGcNKet2qwijlDFuPiPb,Circles,89,Hollywood's Bleeding,246dkjvS1zLTtiykXe5h60,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",89,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,2gMXnyrvIjhVBUZwvLZDMP,Before You Go,86,Divinely Uninspired To A Hellish Extent (Extended Edition),4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,"['pop', 'uk pop']",79,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,215107,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,7lidXGPXPYLNThITAOTlkK,You should be sad,73,Manic,26VFTg2z8YR0cCuwLzESi2,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']",80,0.591,0.585,2,-6.35,1,0.0277,0.143,0,0.109,0.324,110.94,205473,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,64,Dance Monkey,2NjfBq1NflQcKSeiDooVjY,Tones And I,['australian pop'],68,0.826,0.593,6,-6.401,0,0.0976,0.688,0.000161,0.17,0.541,98.083,209755,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,2b8fOow8UzyDFAE27YhOZM,Memories,30,Memories,04gDigrS5kc9YWfZHwBETP,Maroon 5,['pop'],83,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,189486,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,54bFM56PmE4YLRnqpW6Tha,Therefore I Am,75,Therefore I Am,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,"['art pop', 'electropop', 'pop']",88,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,174321,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,2ajzBr7vwHTEBeqDzcsNRC,That Way - Bonus Track,63,Eternal Atake,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap']",85,0.712,0.598,7,-5.368,0,0.0388,0.0546,0,0.154,0.504,130.007,212354,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,6Im9k8u9iIzKMrmV7BWtlF,34+35,80,Positions,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,['pop'],87,0.83,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.485,109.978,173711,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,463CkQjx2Zk1yXoBuierM9,Levitating (feat. DaBaby),75,Levitating (feat. DaBaby),6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,"['dance pop', 'pop', 'uk pop']",86,0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,203064,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,39Yp9wwQiSRIDOvrVg7mbk,THE SCOTTS,77,THE SCOTTS,2PaZWGu5T5nHjY2xxAkFsT,THE SCOTTS,['viral rap'],55,0.716,0.537,0,-7.648,0,0.0514,0.233,0,0.157,0.28,129.979,165978,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",74,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",2LIk90788K0zvyj2JJVwkJ,Jack Harlow,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",77,0.904,0.723,11,-5.224,0,0.26,0.0631,0,0.185,0.835,145.013,227478,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,3H7ihDc1dqLriiWXwsc2po,Breaking Me,78,Breaking Me,0u6GtibW46tFX7koQ6uNJZ,Topic,"['german dance', 'pop dance', 'pop edm', 'uk dance']",72,0.789,0.72,8,-5.652,0,0.218,0.223,0,0.129,0.664,122.031,166794,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),81,Head & Heart (feat. MNEK),6DgP9otnZw5z6daOntINxp,Joel Corry,"['dance pop', 'pop dance', 'uk dance']",73,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,166028,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,5rZlwNFl01HqLWBQGryKSm,Mood Swings (feat. Lil Tjay),79,Shoot For The Stars Aim For The Moon,0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,"['brooklyn drill', 'rap']",79,0.48,0.602,10,-6.335,0,0.368,0.487,0,0.0848,0.269,179.798,213333,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,7szuecWAPwGoV1e5vGu8tl,In Your Eyes,80,After Hours,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",94,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.10E-05,0.0736,0.717,100.021,237520,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,70rFIfYN7lU6iTgUIVP42w,my ex's best friend (with blackbear),0,my ex's best friend (with blackbear),6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly,"['ohio hip hop', 'pop rap']",75,0.728,0.685,5,-5.096,0,0.0433,0.00391,0,0.152,0.33,124.934,138970,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,3IB5qOeMayvpOdHxYCL5tZ,ON (Feat. Sia),0,MAP OF THE SOUL : 7,3Nrfpe0tUJi4K4DXYWgMUX,BTS,"['k-pop', 'k-pop boy group', 'pop']",87,0.591,0.848,9,-4.397,0,0.0828,0.137,0,0.372,0.386,105.922,246816,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,14wf185UxfNbSy8dwt4r4q,MAMACITA,69,MAMACITA,1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,"['dance pop', 'pop', 'pop rap']",78,0.894,0.635,2,-6.929,1,0.0473,0.193,0.00105,0.0823,0.428,105.013,249143,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,7k4t7uLgtOxPwTpFmtJNTY,Tusa,78,Tusa,790FomKkXshlbRYZFtlgla,KAROL G,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",90,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,200960,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,3Z8FwOEN59mRMxDCtb8N0A,Be Kind (with Halsey),76,Be Kind (with Halsey),64KEffDW9EtZ1y2vBYgq8T,Marshmello,"['brostep', 'edm', 'pop', 'progressive electro house']",81,0.63,0.633,4,-7.088,1,0.0457,0.00776,0,0.0541,0.452,93.995,172762,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,90,Divinely Uninspired To A Hellish Extent,4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,"['pop', 'uk pop']",79,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,7MN8RYSofZsFROBlEOAzXq,Past Life (with Selena Gomez),64,Past Life (with Selena Gomez),7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,['melodic rap'],63,0.575,0.543,3,-5.062,1,0.0529,0.102,0,0.176,0.283,159.905,186480,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,4y4spB9m0Q6026KfkAvy9Q,Lonely (with benny blanco),72,Lonely (with benny blanco),1uNFoZAHBGtllmzznpCI3s,Justin Bieber,"['canadian pop', 'pop']",87,0.631,0.239,11,-7.071,0,0.0398,0.864,0,0.116,0.0927,79.859,149297,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,3AzjcOeAmA57TIOr9zF1ZW,Physical,77,Future Nostalgia,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,"['dance pop', 'pop', 'uk pop']",86,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,193829,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,6J2LdBN97cDWn0MLxYh9HB,July,81,THE END OF EVERYTHING,55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,"['alt z', 'pop']",68,0.708,0.186,9,-8.953,0,0.042,0.868,0,0.0779,0.322,72.541,156106,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,1yoMvmasuxZfqHEipJhRbp,HawÃ¡i,80,PAPI JUANCHO,1r4hJ1h58CWwUQe3MxPuau,Maluma,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",83,0.783,0.727,6,-3.454,0,0.389,0.185,2.46E-05,0.0626,0.558,180.067,199112,4
